1,0.0,1.3952173643804053,0.4650724547934685,1.3952173643804053,0.0,0.0,0.4650724547934685,0.0,0.0,0.4650724547934685,0.0,0.0,0.4650724547934685,0.4650724547934685,0.930144909586937,1.3952173643804053,0.930144909586937,0.0,0.930144909586937,0.4650724547934685,0.04571524318133971,0.05418121419903791,0.046533370270943154,0.048905922367328575,0.05256518458261189,0.06052480655746323,0.04666335963008737,0.05547651823238476,0.06346644407093954,0.060895482114395535
1,1.863058954893689,0.6210196516312296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6210196516312296,0.0,0.0,0.0,0.6210196516312296,6.210196516312296,0.6210196516312296,0.0,1.2420393032624593,1.2420393032624593,0.04700275304678524,0.04483172782819654,0.03157574842264415,0.03559876537294639,0.0353067588762246,0.035961029557899406,0.03536263817313775,0.03260077794048834,0.04178744137801897,0.03895270777242905
-1,0.4447035153616535,1.3341105460849605,0.0,0.4447035153616535,0.0,0.889407030723307,0.889407030723307,0.0,0.0,0.889407030723307,1.778814061446614,0.4447035153616535,0.0,0.4447035153616535,0.4447035153616535,0.4447035153616535,0.4447035153616535,0.0,0.0,0.4447035153616535,0.05539129494844262,0.08555024163358645,0.0645070069681801,0.0430027756147173,0.04400035776125462,0.06164217167214284,0.0690891644877921,0.05415397687515869,0.02557294597667786,0.052386548700393845
1,0.0,0.0,0.5538084022135422,0.5538084022135422,0.0,0.5538084022135422,0.5538084022135422,1.6614252066406268,0.0,0.0,1.6614252066406268,0.5538084022135422,0.0,0.5538084022135422,0.0,1.1076168044270844,1.6614252066406268,0.0,0.5538084022135422,1.6614252066406268,0.03949745752982133,0.052113999410932976,0.036656631666760434,0.024224100746447482,0.049435085458147794,0.05868944142156735,0.0401792364602965,0.03883218854989689,0.050957693875596476,0.055605762666990514
-1,1.102516740027759,0.0,0.5512583700138795,1.6537751100416382,0.5512583700138795,0.0,0.0,1.6537751100416382,0.0,1.6537751100416382,0.5512583700138795,1.102516740027759,1.102516740027759,0.0,0.0,0.0,0.5512583700138795,0.0,0.0,1.102516740027759,0.04706119493241279,0.0578123726727258,0.038385287454291164,0.050838813681358036,0.051853102946421904,0.054293054452604086,0.03214742679488192,0.028835991994845045,0.051357857364832865,0.03615652769174691
1,0.0,0.9776994732555475,0.48884973662777376,0.48884973662777376,0.9776994732555475,0.0,1.4665492098833213,0.0,0.0,0.0,1.4665492098833213,0.9776994732555475,0.48884973662777376,0.0,0.48884973662777376,0.9776994732555475,0.0,0.0,0.48884973662777376,0.9776994732555475,0.05314692968649134,0.05287271208486321,0.04403194201304043,0.07224594480748642,0.05117671765693091,0.04379068905830254,0.06764115089145507,0.041576654930961125,0.03944377999385071,0.045223742248844324
1,0.4274499883060751,1.2823499649182253,0.0,0.0,0.0,0.0,0.4274499883060751,1.2823499649182253,0.4274499883060751,0.4274499883060751,0.4274499883060751,0.8548999766121502,0.0,0.0,0.8548999766121502,0.4274499883060751,0.8548999766121502,0.0,0.4274499883060751,0.8548999766121502,0.048560350362543574,0.06501490378866938,0.04014581595299008,0.05533824372633255,0.07010154960930799,0.05755399735540389,0.05101353299025224,0.06624961164866051,0.07454823832363991,0.04402376793612465
-1,1.0671622811586092,0.0,0.0,0.5335811405793046,0.5335811405793046,0.0,1.600743421737914,0.5335811405793046,0.0,0.5335811405793046,0.0,0.5335811405793046,0.5335811405793046,1.0671622811586092,1.0671622811586092,1.0671622811586092,0.0,0.0,0.5335811405793046,1.600743421737914,0.053755205103518826,0.05057372773937943,0.03543286526814879,0.04224720564233522,0.03820413564142582,0.0599100090886294,0.03899028713039565,0.0524938226127711,0.0436982229395327,0.05111337825455838
-1,0.0,0.5179247634198082,0.5179247634198082,1.0358495268396164,0.5179247634198082,1.0358495268396164,0.0,2.071699053679233,0.5179247634198082,0.5179247634198082,0.0,0.0,0.5179247634198082,0.5179247634198082,0.5179247634198082,1.0358495268396164,0.5179247634198082,0.0,0.5179247634198082,0.5179247634198082,0.04077610873738684,0.05175796800336368,0.051722078454782855,0.043459456709422035,0.04770418151999499,0.06202105261734891,0.06592978045903744,0.04223062463992989,0.04186709613219722,0.03460688930672799
-1,1.5894951620393316,1.0596634413595545,0.5298317206797772,1.0596634413595545,0.0,0.0,1.0596634413595545,1.0596634413595545,0.0,0.5298317206797772,0.0,0.5298317206797772,0.0,0.5298317206797772,1.0596634413595545,1.5894951620393316,0.5298317206797772,0.0,0.0,0.0,0.04346454542212396,0.041885168885454675,0.05760047566943362,0.04249612626364124,0.05080010158893239,0.051820326905224603,0.04239161938297126,0.04354561444330598,0.043990112474934485,0.052174188284200514
